Accuracy,BalancedAccuracy,Recall,CohenKappa,Precision,GeometricMean,F1,Demographic_Parity,Disparate_Impact,Equal_Opportunity,Equalized_FPR,IndividualFairness,time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,0.0,2026-03-11 10:03:28.216867
0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,inf,inf,0.0,2026-03-11 10:03:28.223434
0.0,0.0,0.0,-0.7999999999999999,0.0,0.0,0.0,0.5,1.0,0.0,inf,0.0,2026-03-11 10:03:28.223928
0.25,0.16666666666666666,0.3333333333333333,-0.5,0.5,0.0,0.4,0.0,0.0,0.5,inf,0.0,2026-03-11 10:03:28.224606
0.4,0.25,0.5,-0.36363636363636376,0.6666666666666666,0.0,0.5714285714285715,0.16666666666666663,0.25,0.0,inf,0.0,2026-03-11 10:03:28.225319
0.5,0.3,0.6,-0.28571428571428586,0.75,0.0,0.6666666666666665,0.25,0.33333333333333337,0.16666666666666663,inf,0.0,2026-03-11 10:03:28.226044
0.5714285714285714,0.3333333333333333,0.6666666666666666,-0.23529411764705913,0.8,0.0,0.7272727272727272,0.08333333333333337,0.11111111111111116,0.0,inf,0.0,2026-03-11 10:03:28.232081
0.625,0.35714285714285715,0.7142857142857143,-0.2,0.8333333333333334,0.0,0.7692307692307692,0.13333333333333341,0.16666666666666674,0.08333333333333337,inf,0.0,2026-03-11 10:03:28.232945
0.6666666666666666,0.375,0.75,-0.17391304347826084,0.8571428571428571,0.0,0.7999999999999999,0.16666666666666674,0.20000000000000007,0.13333333333333341,inf,0.0,2026-03-11 10:03:28.233870
0.7,0.3888888888888889,0.7777777777777778,-0.15384615384615447,0.875,0.0,0.823529411764706,0.19047619047619047,0.2222222222222222,0.16666666666666674,inf,0.0,2026-03-11 10:03:28.241945
0.6363636363636364,0.3888888888888889,0.7777777777777778,-0.22222222222222268,0.7777777777777778,0.0,0.7777777777777778,0.20833333333333337,0.23809523809523814,0.16666666666666674,inf,0.0,2026-03-11 10:03:28.242965
0.6666666666666666,0.4,0.8,-0.20000000000000057,0.8,0.0,0.8000000000000002,0.2222222222222222,0.25,0.19047619047619047,inf,0.0,2026-03-11 10:03:28.244064
0.6923076923076923,0.4090909090909091,0.8181818181818182,-0.1818181818181819,0.8181818181818182,0.0,0.8181818181818182,0.13888888888888884,0.15625,0.1071428571428571,inf,0.0,2026-03-11 10:03:28.251284
0.7142857142857143,0.4166666666666667,0.8333333333333334,-0.16666666666666635,0.8333333333333334,0.0,0.8333333333333334,0.0888888888888888,0.09999999999999987,0.05714285714285705,inf,0.0,2026-03-11 10:03:28.258580
0.7333333333333333,0.4230769230769231,0.8461538461538461,-0.1538461538461544,0.8461538461538461,0.0,0.8461538461538461,0.05555555555555547,0.06249999999999989,0.023809523809523725,inf,0.0,2026-03-11 10:03:28.260263
0.75,0.42857142857142855,0.8571428571428571,-0.14285714285714285,0.8571428571428571,0.0,0.8571428571428571,0.031746031746031744,0.0357142857142857,0.0,inf,0.0,2026-03-11 10:03:28.267988
0.7647058823529411,0.43333333333333335,0.8666666666666667,-0.1333333333333332,0.8666666666666667,0.0,0.8666666666666667,0.01388888888888884,0.015625,0.017857142857142905,inf,0.0,2026-03-11 10:03:28.269774
0.7777777777777778,0.4375,0.875,-0.125,0.875,0.0,0.875,0.025000000000000022,0.02777777777777779,0.0,inf,0.0,2026-03-11 10:03:28.279256
0.7368421052631579,0.4375,0.875,-0.14457831325301154,0.8235294117647058,0.0,0.8484848484848485,0.03409090909090906,0.03749999999999998,0.0,inf,0.0,2026-03-11 10:03:28.287946
0.75,0.4411764705882353,0.8823529411764706,-0.1363636363636365,0.8333333333333334,0.0,0.8571428571428571,0.04166666666666663,0.045454545454545414,0.01388888888888884,inf,0.0,2026-03-11 10:03:28.295985
0.7619047619047619,0.4444444444444444,0.8888888888888888,-0.12903225806451626,0.8421052631578947,0.0,0.8648648648648649,0.02777777777777779,0.030303030303030276,0.0,inf,0.0,2026-03-11 10:03:28.314155
