Accuracy,BalancedAccuracy,Recall,CohenKappa,Precision,GeometricMean,F1,Demographic_Parity,Disparate_Impact,Equal_Opportunity,Equalized_FPR,IndividualFairness,time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,0.0,2026-03-08 22:22:14.181010
0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,inf,inf,0.0,2026-03-08 22:22:14.181608
0.0,0.0,0.0,-0.7999999999999999,0.0,0.0,0.0,0.5,1.0,0.0,inf,0.0,2026-03-08 22:22:14.185245
0.25,0.16666666666666666,0.3333333333333333,-0.5,0.5,0.0,0.4,0.0,0.0,0.5,inf,0.0,2026-03-08 22:22:14.185989
0.4,0.25,0.5,-0.36363636363636376,0.6666666666666666,0.0,0.5714285714285715,0.16666666666666663,0.25,0.0,inf,0.0,2026-03-08 22:22:14.186754
0.5,0.3,0.6,-0.28571428571428586,0.75,0.0,0.6666666666666665,0.25,0.33333333333333337,0.16666666666666663,inf,0.0,2026-03-08 22:22:14.187615
0.5714285714285714,0.3333333333333333,0.6666666666666666,-0.23529411764705913,0.8,0.0,0.7272727272727272,0.08333333333333337,0.11111111111111116,0.0,inf,0.0,2026-03-08 22:22:14.194498
0.625,0.35714285714285715,0.7142857142857143,-0.2,0.8333333333333334,0.0,0.7692307692307692,0.13333333333333341,0.16666666666666674,0.08333333333333337,inf,0.0,2026-03-08 22:22:14.195460
0.6666666666666666,0.375,0.75,-0.17391304347826084,0.8571428571428571,0.0,0.7999999999999999,0.16666666666666674,0.20000000000000007,0.13333333333333341,inf,0.0,2026-03-08 22:22:14.196422
0.7,0.3888888888888889,0.7777777777777778,-0.15384615384615447,0.875,0.0,0.823529411764706,0.19047619047619047,0.2222222222222222,0.16666666666666674,inf,0.0,2026-03-08 22:22:14.205437
0.6363636363636364,0.3888888888888889,0.7777777777777778,-0.22222222222222268,0.7777777777777778,0.0,0.7777777777777778,0.20833333333333337,0.23809523809523814,0.16666666666666674,inf,0.0,2026-03-08 22:22:14.206489
0.6666666666666666,0.4,0.8,-0.20000000000000057,0.8,0.0,0.8000000000000002,0.2222222222222222,0.25,0.19047619047619047,inf,0.0,2026-03-08 22:22:14.207605
0.6923076923076923,0.4090909090909091,0.8181818181818182,-0.1818181818181819,0.8181818181818182,0.0,0.8181818181818182,0.13888888888888884,0.15625,0.1071428571428571,inf,0.0,2026-03-08 22:22:14.214156
