Accuracy,BalancedAccuracy,Recall,CohenKappa,Precision,GeometricMean,F1,Demographic_Parity,Disparate_Impact,Equal_Opportunity,Equalized_FPR,IndividualFairness,time
1.0,1.0,1.0,0.0,1.0,1.0,1.0,inf,inf,inf,inf,0.0,2026-03-11 14:14:44.210847
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,inf,0.0,2026-03-11 14:14:44.214440
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,inf,0.0,2026-03-11 14:14:44.215009
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,inf,0.0,2026-03-11 14:14:44.215708
0.8,0.5,1.0,0.0,0.8,0.0,0.888888888888889,0.0,0.0,0.0,inf,0.0,2026-03-11 14:14:44.216439
0.6666666666666666,0.4,0.8,-0.20000000000000057,0.8,0.0,0.8000000000000002,-0.5,-1.0,0.5,inf,0.0,2026-03-11 14:14:44.216998
0.7142857142857143,0.4166666666666667,0.8333333333333334,-0.16666666666666635,0.8333333333333334,0.0,0.8333333333333334,-0.33333333333333337,-0.5,0.33333333333333337,inf,0.0,2026-03-11 14:14:44.220861
0.75,0.42857142857142855,0.8571428571428571,-0.14285714285714285,0.8571428571428571,0.0,0.8571428571428571,-0.33333333333333337,-0.5,0.33333333333333337,inf,0.0,2026-03-11 14:14:44.221813
0.6666666666666666,0.42857142857142855,0.8571428571428571,-0.17391304347826084,0.75,0.0,0.7999999999999999,-0.25,-0.33333333333333326,0.33333333333333337,0.0,0.0,2026-03-11 14:14:44.222758
0.7,0.4375,0.875,-0.15384615384615447,0.7777777777777778,0.0,0.823529411764706,-0.25,-0.33333333333333326,0.33333333333333337,0.0,0.0,2026-03-11 14:14:44.226774
0.7272727272727273,0.4444444444444444,0.8888888888888888,-0.13793103448275917,0.8,0.0,0.8421052631578948,-0.19999999999999996,-0.25,0.25,0.0,0.0,2026-03-11 14:14:44.227815
0.6666666666666666,0.4444444444444444,0.8888888888888888,-0.14285714285714313,0.7272727272727273,0.0,0.7999999999999999,-0.16666666666666663,-0.19999999999999996,0.25,0.0,0.0,2026-03-11 14:14:44.228898
0.6923076923076923,0.45,0.9,-0.13043478260869593,0.75,0.0,0.8181818181818182,-0.16666666666666663,-0.19999999999999996,0.25,0.0,0.0,2026-03-11 14:14:44.232827
0.7142857142857143,0.45454545454545453,0.9090909090909091,-0.11999999999999966,0.7692307692307693,0.0,0.8333333333333333,-0.16666666666666663,-0.19999999999999996,0.25,0.0,0.0,2026-03-11 14:14:44.234043
0.6666666666666666,0.45454545454545453,0.9090909090909091,-0.11940298507462688,0.7142857142857143,0.0,0.8,-0.16666666666666663,-0.19999999999999996,0.25,0.0,0.0,2026-03-11 14:14:44.238415
0.6875,0.4583333333333333,0.9166666666666666,-0.1111111111111111,0.7333333333333333,0.0,0.8148148148148148,-0.16666666666666663,-0.19999999999999996,0.25,0.0,0.0,2026-03-11 14:14:44.239736
0.7058823529411765,0.46153846153846156,0.9230769230769231,-0.10389610389610338,0.75,0.0,0.8275862068965517,-0.16666666666666663,-0.19999999999999996,0.25,0.0,0.0,2026-03-11 14:14:44.242962
