Accuracy,BalancedAccuracy,Recall,CohenKappa,Precision,GeometricMean,F1,Demographic_Parity,Disparate_Impact,Equal_Opportunity,Equalized_FPR,IndividualFairness,time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,0.0,2026-03-11 14:30:02.892813
0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,0.0,2026-03-11 14:30:02.893399
0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,1.0,0.0,0.5,1.0,1.0,1.0,inf,0.0,2026-03-11 14:30:02.894021
0.25,0.16666666666666666,0.3333333333333333,-0.5,0.5,0.0,0.4,1.0,1.0,1.0,inf,0.0,2026-03-11 14:30:02.894790
0.4,0.25,0.5,-0.36363636363636376,0.6666666666666666,0.0,0.5714285714285715,0.6666666666666667,0.6666666666666667,0.6666666666666667,inf,0.0,2026-03-11 14:30:02.898549
0.5,0.3,0.6,-0.28571428571428586,0.75,0.0,0.6666666666666665,0.5,0.5,0.5,inf,0.0,2026-03-11 14:30:02.899345
0.5714285714285714,0.3333333333333333,0.6666666666666666,-0.23529411764705913,0.8,0.0,0.7272727272727272,0.4,0.4,0.4,inf,0.0,2026-03-11 14:30:02.900250
0.5,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.4,0.4,0.4,inf,0.0,2026-03-11 14:30:02.901079
0.5555555555555556,0.35714285714285715,0.7142857142857143,-0.2857142857142857,0.7142857142857143,0.0,0.7142857142857143,0.4,0.4,0.4,inf,0.0,2026-03-11 14:30:02.905241
0.6,0.375,0.75,-0.2500000000000007,0.75,0.0,0.75,0.33333333333333337,0.33333333333333337,0.33333333333333337,inf,0.0,2026-03-11 14:30:02.906443
0.6363636363636364,0.3888888888888889,0.7777777777777778,-0.22222222222222268,0.7777777777777778,0.0,0.7777777777777778,0.2857142857142857,0.2857142857142857,0.2857142857142857,inf,0.0,2026-03-11 14:30:02.910157
0.6666666666666666,0.4,0.8,-0.20000000000000057,0.8,0.0,0.8000000000000002,0.2857142857142857,0.2857142857142857,0.2857142857142857,inf,0.0,2026-03-11 14:30:02.911491
0.6923076923076923,0.4090909090909091,0.8181818181818182,-0.1818181818181819,0.8181818181818182,0.0,0.8181818181818182,0.25,0.25,0.25,inf,0.0,2026-03-11 14:30:02.916066
0.7142857142857143,0.4166666666666667,0.8333333333333334,-0.16666666666666635,0.8333333333333334,0.0,0.8333333333333334,0.2222222222222222,0.2222222222222222,0.2222222222222222,inf,0.0,2026-03-11 14:30:02.921438
0.7333333333333333,0.4230769230769231,0.8461538461538461,-0.1538461538461544,0.8461538461538461,0.0,0.8461538461538461,0.19999999999999996,0.19999999999999996,0.19999999999999996,inf,0.0,2026-03-11 14:30:02.923237
0.75,0.42857142857142855,0.8571428571428571,-0.14285714285714285,0.8571428571428571,0.0,0.8571428571428571,0.18181818181818177,0.18181818181818177,0.18181818181818177,inf,0.0,2026-03-11 14:30:02.928289
0.7647058823529411,0.43333333333333335,0.8666666666666667,-0.1333333333333332,0.8666666666666667,0.0,0.8666666666666667,0.16666666666666663,0.16666666666666663,0.16666666666666663,inf,0.0,2026-03-11 14:30:02.932839
0.7777777777777778,0.4375,0.875,-0.125,0.875,0.0,0.875,0.16666666666666663,0.16666666666666663,0.16666666666666663,inf,0.0,2026-03-11 14:30:02.937911
0.7894736842105263,0.4411764705882353,0.8823529411764706,-0.11764705882352948,0.8823529411764706,0.0,0.8823529411764706,0.16666666666666663,0.16666666666666663,0.16666666666666663,inf,0.0,2026-03-11 14:30:02.940720
0.8,0.4444444444444444,0.8888888888888888,-0.11111111111111124,0.8888888888888888,0.0,0.8888888888888888,0.16666666666666663,0.16666666666666663,0.16666666666666663,inf,0.0,2026-03-11 14:30:02.945885
0.8095238095238095,0.4473684210526316,0.8947368421052632,-0.10526315789473745,0.8947368421052632,0.0,0.8947368421052632,0.16666666666666663,0.16666666666666663,0.16666666666666663,inf,0.0,2026-03-11 14:30:03.027781
0.8181818181818182,0.45,0.9,-0.09999999999999892,0.9,0.0,0.9,0.16666666666666663,0.16666666666666663,0.16666666666666663,inf,0.0,2026-03-11 14:30:03.028900
0.8260869565217391,0.4523809523809524,0.9047619047619048,-0.09523809523809394,0.9047619047619048,0.0,0.9047619047619048,0.15384615384615385,0.15384615384615385,0.15384615384615385,inf,0.0,2026-03-11 14:30:03.035198
0.8333333333333334,0.45454545454545453,0.9090909090909091,-0.09090909090908979,0.9090909090909091,0.0,0.9090909090909091,0.15384615384615385,0.15384615384615385,0.15384615384615385,inf,0.0,2026-03-11 14:30:03.036428
0.84,0.45652173913043476,0.9130434782608695,-0.08695652173913067,0.9130434782608695,0.0,0.9130434782608695,0.1428571428571429,0.1428571428571429,0.1428571428571429,inf,0.0,2026-03-11 14:30:03.043726
